,省,村名,站点,编号,签约时间,开业时间,银行,卡数,存款数,卡均,开业时间2,签约时间2,存款数2
1495,山东省,烟台市栖霞市臧家庄镇寨里村,烟台市栖霞市臧家庄镇寨里村银行卡助农取款服务点,37060253,2015-01-05 17:20:00,,中国银行,83,1447205.37,17436.20928,-9223372036854775808,588,144.720537
1496,山东省,烟台市栖霞市官道镇官道村,烟台市栖霞市官道镇官道村助农服务点,37060254,2015-01-05 17:22:00,,中国银行,7,357519.5,51074.21429,-9223372036854775808,588,35.75195
1497,山东省,烟台市栖霞市庄园街道北岩子口村,烟台市栖霞市庄园街道北岩口村助农服务点,37060256,2015-01-05 17:28:00,,中国银行,2,8000029.65,4000014.825,-9223372036854775808,588,800.002965
1498,山东省,烟台市栖霞市松山街道艾山汤村,烟台市栖霞市松山街道艾山汤村助农服务点,37060257,2015-01-05 17:29:00,,中国银行,63,3093656.68,49105.66159,-9223372036854775808,588,309.365668
1499,河南省,洛阳市偃师市山化乡洛阳市偃师县山化乡山化村惠农服务点,洛阳市偃师县山化乡山化村惠农服务点,41030004,2015-01-05 17:30:00,2014-12-26 00:00:00,中国银行,589,1917592.98,3255.675688,599,588,191.759298
1500,山东省,烟台市栖霞市杨础镇解家沟村,烟台市栖霞市杨础镇解家沟村助农服务点,37060258,2015-01-05 17:31:00,2015-01-12 00:00:00,中国银行,110,3605826.15,32780.23773,582,588,360.582615
1501,河南省,洛阳市廛河回族区廛河回族乡马坡村,洛阳市瀍河区瀍河镇马坡村惠农服务点,41030005,2015-01-05 17:32:00,2014-12-17 00:00:00,中国银行,616,6675633.82,10837.06789,608,588,667.563382
1502,山东省,烟台市栖霞市臧家庄镇路旺村,烟台市栖霞市臧家庄镇路旺村助农服务点,37060259,2015-01-05 17:33:00,,中国银行,71,1178224.16,16594.70648,-9223372036854775808,588,117.822416
1503,山东省,济南市长清区万德镇马场村,济南市长清区万德镇马场村助农服务点,37010238,2015-01-05 17:33:00,,中国银行,236,93017.02,394.139915,-9223372036854775808,588,9.301702
1504,山东省,烟台市莱山区黄海路街道院格庄街道办事处,烟台市莱山区院格庄镇院格庄村助农服务站,37060260,2015-01-05 17:36:00,2015-01-06 00:00:00,中国银行,780,6347497.67,8137.817526,588,588,634.749767
1505,山东省,威海市文登市张家产镇张家产村,威海市文登县张家产镇汤村助农服务点,37100014,2015-01-05 00:00:00,,中国银行,1,512.91,512.91,-9223372036854775808,589,0.051291
1506,山东省,济南市长清区万德镇徐庄村,济南市长清区万德镇徐家庄村助农服务点,37010243,2015-01-05 17:40:00,,中国银行,74,380939.89,5147.836351,-9223372036854775808,588,38.093989
1507,河南省,洛阳市洛龙区龙门镇洛阳市高新区辛店镇柳行村惠农服务点,洛阳市高新区辛店镇柳行村惠农服务点,41030007,2015-01-05 17:45:00,2014-12-30 00:00:00,中国银行,402,1512955.66,3763.571294,595,588,151.295566
1508,山东省,威海市荣成市港西镇小西村,威海市荣成县成山卫镇小西村助农服务点,37100016,2015-01-05 17:54:00,,中国银行,8,57443.77,7180.47125,-9223372036854775808,588,5.744377
1509,山东省,济南市长清区五峰山街道办事处东马村,济南市长清区五峰山街道办事处东马村助农服务点,37010249,2015-01-05 18:00:00,,中国银行,54,30064.26,556.745556,-9223372036854775808,588,3.006426
1510,河南省,许昌市禹州市小吕乡禹州市小吕乡万里马村,禹州市小吕乡万里马村,41100001,2015-01-05 18:11:00,,中国银行,220,2704547.5,12293.39773,-9223372036854775808,588,270.45475
1511,山东省,威海市环翠区温泉镇柳林村,威海市环翠区温泉镇柳林村助农服务点,37100020,2015-01-05 18:14:00,,中国银行,52,716937.61,13787.26173,-9223372036854775808,588,71.693761
1512,山东省,威海市环翠区皇冠街道办事处沟北村,威海市经技区崮山镇沟北村助农服务点,37100022,2015-01-05 18:20:00,,中国银行,48,29129799.46,606870.8221,-9223372036854775808,588,2912.979946
1513,山东省,威海市环翠区泊于镇鲍家村,威海市泊于镇海飞游艇助农服务点,37100026,2015-01-05 18:27:00,,中国银行,82,666352.64,8126.251707,-9223372036854775808,588,66.635264
1514,山东省,威海市荣成市人和镇北下河村,威海市荣成县人和镇北下河村助农服务点,37100027,2015-01-05 18:28:00,,中国银行,144,13746.53,95.462014,-9223372036854775808,588,1.374653
1515,山东省,威海市荣成市虎山镇邱家村,威海市荣成市虎山镇邱家村助农服务点,37100028,2015-01-05 18:31:00,,中国银行,82,10359.59,126.336463,-9223372036854775808,588,1.035959
1516,山东省,威海市文登市宋村镇北马村,威海市文登县宋村镇北马村助农服务点,37100029,2015-01-05 18:33:00,,中国银行,106,1776428.2,16758.7566,-9223372036854775808,588,177.64282
1517,山东省,威海市文登市泽库镇长会口村,威海市文登县泽库镇长会口村助农服务点,37100031,2015-01-05 18:37:00,,中国银行,139,3449317.91,24815.23676,-9223372036854775808,588,344.931791
1518,山东省,威海市文登市侯家镇崔家村,威海市文登县侯家镇崔家村助农服务点,37100032,2015-01-05 18:38:00,,中国银行,104,1158548.04,11139.885,-9223372036854775808,588,115.854804
1519,山东省,威海市荣成市滕家镇花园村,威海市荣成县腾家镇花园村助农服务点,37100034,2015-01-05 18:42:00,,中国银行,373,1592610.53,4269.733324,-9223372036854775808,588,159.261053
1520,山东省,威海市文登市张家产镇董家店村,威海市文登县张家产镇董家店村助农服务点,37100035,2015-01-05 18:43:00,,中国银行,22,370179.98,16826.36273,-9223372036854775808,588,37.017998
1521,山东省,威海市荣成市荫子镇南流水村,威海市荣成县荫子镇南流水村助农服务点,37100037,2015-01-05 18:46:00,,中国银行,2,137927.82,68963.91,-9223372036854775808,588,13.792782
1522,山东省,威海市荣成市崖西镇林家庄,林家庄村,37100038,2015-01-05 18:48:00,,中国银行,0,0.0,\N,-9223372036854775808,588,0.0
1523,山东省,威海市乳山市乳山口镇兰家村,威海市乳山县乳山口镇兰家村助农服务点,37100041,2015-01-05 18:52:00,,中国银行,55,7961774.61,144759.5384,-9223372036854775808,588,796.177461
1524,山东省,威海市文登市张家产镇下冷家村,威海市文登县张家产镇下冷家村助农服务点,37100042,2015-01-05 18:52:00,,中国银行,114,85000.39,745.617456,-9223372036854775808,588,8.500039
1525,山东省,威海市荣成市桃园街道办事处桃园路村,威海市荣成县东山镇桃园村助农服务点,37100044,2015-01-05 18:56:00,,中国银行,111,1432996.73,12909.88045,-9223372036854775808,588,143.299673
1526,山东省,威海市荣成市宁津街道办事处所前王家村,威海市荣成县宁津镇所前王家村助农服务点,37100045,2015-01-05 18:57:00,,中国银行,93,328.5,3.532258,-9223372036854775808,588,0.03285
1527,山东省,威海市荣成市虎山镇梁家村,威海市荣成县邱家镇梁家村助农服务点,37100048,2015-01-05 19:01:00,,中国银行,12,0.0,0,-9223372036854775808,588,0.0
1528,山东省,威海市荣成市崂山街道办事处雨夼村,雨夼村,37100049,2015-01-05 19:03:00,,中国银行,0,0.0,\N,-9223372036854775808,588,0.0
1529,山东省,威海市荣成市俚岛镇草岛寨村,草岛寨村,37100050,2015-01-05 19:05:00,,中国银行,0,0.0,\N,-9223372036854775808,588,0.0
1530,山东省,威海市荣成市荫子镇前荫子村,威海市荣成县荫子镇前荫子村助农服务点,37100053,2015-01-05 19:11:00,,中国银行,182,1024328.25,5628.177198,-9223372036854775808,588,102.432825
1531,河南省,濮阳市华龙区新习乡濮阳市新习乡西别寨村,濮阳市新习乡西别寨村,41090001,2015-01-05 19:18:00,,中国银行,524,1233888.3,2354.748664,-9223372036854775808,588,123.38883
1532,山东省,威海市荣成市东山街道办事处柳树集村,威海市荣成县东山镇柳树集村助农服务点,37100054,2015-01-05 19:51:00,,中国银行,102,1696988.78,16637.1449,-9223372036854775808,588,169.698878
1533,山东省,潍坊市潍城区于河镇前王村,前王村,37070097,2015-01-05 19:56:00,2015-03-21 00:00:00,工商银行,57,378359.28,6637.882105,514,588,37.835928
1534,山东省,威海市环翠区泊于镇圈于家村,威海市经技区泊于圈于家村助农服务点,37100056,2015-01-05 19:58:00,,中国银行,105,5201515.66,49538.24438,-9223372036854775808,588,520.151566
1535,山东省,威海市环翠区泊于镇岛邓家村,威海市经技区泊于岛邓家村助农服务点,37100058,2015-01-05 20:11:00,,中国银行,51,0.0,0,-9223372036854775808,588,0.0
1536,山东省,威海市环翠区泊于镇屯钟家村,威海市经技区泊于镇屯钟家村助农服务点,37100061,2015-01-05 20:28:00,,中国银行,51,57.02,1.118039,-9223372036854775808,588,0.005702
1537,河南省,濮阳市濮阳县清河头乡濮阳市清河头管五星助农金融,濮阳市清河头管五星助农金融,41090003,2015-01-05 20:35:00,,中国银行,321,1011016.57,3149.58433,-9223372036854775808,588,101.101657
1538,山东省,威海市文登市泽头镇林村,威海市文登县泽头镇林村助农服务点,37100063,2015-01-05 20:39:00,,中国银行,442,6810810.42,15409.07335,-9223372036854775808,588,681.081042
1539,河南省,濮阳市华龙区胡村乡许村,濮阳市开州办许村助农金融,41090004,2015-01-05 20:42:00,,中国银行,924,5316454.19,5753.738301,-9223372036854775808,588,531.645419
1540,山东省,潍坊市寒亭区双杨店镇王固庄村,王固庄村,37070106,2015-01-05 20:47:00,2015-03-10 00:00:00,工商银行,406,3188795.58,7854.176305,525,588,318.879558
1541,河南省,濮阳市濮阳县王称固乡小屯村,濮阳县王称固镇助农金融,41090005,2015-01-05 20:48:00,,中国银行,2220,12887061.95,5804.98286,-9223372036854775808,588,1288.706195
1542,山东省,威海市荣成市埠柳镇不夜村,不夜村,37100067,2015-01-05 20:50:00,,中国银行,0,0.0,\N,-9223372036854775808,588,0.0
1543,山东省,威海市荣成市崖西镇山河吕家村,山河吕家村,37100068,2015-01-05 20:51:00,,中国银行,0,0.0,\N,-9223372036854775808,588,0.0
1544,山东省,威海市荣成市成山镇成山二村,成山二村,37100071,2015-01-05 20:56:00,,中国银行,0,0.0,\N,-9223372036854775808,588,0.0
1545,山东省,威海市荣成市崖西镇大山口村,威海市荣成县崖西大山口村助农服务点,37100072,2015-01-05 20:57:00,,中国银行,102,361003.46,3539.249608,-9223372036854775808,588,36.100346
1546,山东省,威海市荣成市滕家镇大落村,威海市荣成县滕家镇大落村助农服务点,37100074,2015-01-05 21:00:00,,中国银行,187,1017191.58,5439.527166,-9223372036854775808,588,101.719158
1547,山东省,威海市荣成市东山街道办事处柳树村,威海市荣成县东山镇柳树村助农服务点,37100075,2015-01-05 21:02:00,,中国银行,86,2378831.12,27660.82698,-9223372036854775808,588,237.883112
1548,山东省,威海市荣成市港湾街道办事处蚧口村,威海市荣成县石岛镇蚧口村助农服务点,37100076,2015-01-05 21:05:00,,中国银行,121,2557297.27,21134.68818,-9223372036854775808,588,255.729727
1549,河南省,周口市郸城县胡集乡谢竹园村,谢竹园助农取款点,41160002,2015-01-05 21:06:00,2015-01-13 00:00:00,中国银行,491,4985183.19,10153.12259,581,588,498.518319
1550,山东省,潍坊市奎文区清池街道办事处西南段村,西南段村,37070111,2015-01-05 21:07:00,2015-03-12 00:00:00,工商银行,518,11618672.02,22429.86876,523,588,1161.867202
1551,山东省,威海市荣成市桃园街道办事处上谭家村,威海市荣成县石岛镇上谭村助农服务点,37100077,2015-01-05 21:07:00,,中国银行,124,5461451.19,44043.96121,-9223372036854775808,588,546.145119
1552,山东省,威海市荣成市人和镇朱口村,威海市荣成县人和镇朱口村助农服务点,37100078,2015-01-05 21:09:00,,中国银行,76,5962737.49,78457.07224,-9223372036854775808,588,596.273749
1553,山东省,潍坊市坊子区荆山洼镇马司三村,马司三村,37070112,2015-01-05 21:10:00,2015-03-21 00:00:00,工商银行,296,3931205.98,13281.10128,514,588,393.120598
1554,山东省,威海市荣成市人和镇人和村,威海市荣成县人和镇人和村助农服务点,37100079,2015-01-05 21:10:00,,中国银行,191,9599505.7,50259.19215,-9223372036854775808,588,959.95057
1555,山东省,威海市荣成市上庄镇塔山村,威海市荣成县上庄镇塔山村助农服务点,37100080,2015-01-05 21:12:00,,中国银行,51,20.08,0.393725,-9223372036854775808,588,0.002008
1556,山东省,潍坊市寒亭区朱里镇西圩渠1村,西圩渠1村,37070113,2015-01-05 21:12:00,2015-05-24 00:00:00,工商银行,175,3966884.1,22667.90914,450,588,396.68841
1557,山东省,威海市荣成市滕家镇桑梓村,桑梓村,37100081,2015-01-05 21:14:00,,中国银行,0,0.0,\N,-9223372036854775808,588,0.0
1558,山东省,威海市荣成市王连街道办事处寨前方家村,威海市荣成县王连镇寨前方家村助农服务点,37100083,2015-01-05 21:17:00,,中国银行,113,3976621.98,35191.34496,-9223372036854775808,588,397.662198
1559,山东省,潍坊市坊子区眉村镇王家庄子三村,坊子区王家庄子三村,37070114,2015-01-05 21:18:00,,工商银行,222,1091116.97,4914.941306,-9223372036854775808,588,109.111697
1560,山东省,威海市荣成市城西街道办事处小鱼村,威海市荣成县石岛镇大渔岛村助农服务点,37100084,2015-01-05 21:19:00,,中国银行,153,2768595.59,18095.39601,-9223372036854775808,588,276.859559
1561,山东省,威海市荣成市港湾街道办事处大鱼岛村,威海市荣成县石岛镇大渔岛村码头助农服务点,37100085,2015-01-05 21:22:00,,中国银行,115,602023.63,5234.988087,-9223372036854775808,588,60.202363
1562,河南省,濮阳市濮阳县清河头乡东清河头村,濮阳市濮阳县清河头乡,41090006,2015-01-05 21:23:00,,中国银行,242,327451.32,1353.104628,-9223372036854775808,588,32.745132
1563,山东省,威海市文登市侯家镇崔家口村,威海市文登县葛家镇西崔家口村助农服务点,37100086,2015-01-05 21:24:00,,中国银行,71,38539.05,542.803521,-9223372036854775808,588,3.853905
1564,山东省,威海市文登市米山镇米山村,威海市文登区米山镇米山村助农服务点,37100088,2014-02-20 00:00:00,,中国银行,0,1040000.0,\N,-9223372036854775808,908,104.0
1565,河南省,周口市郸城县宁平镇乔庄,乔集助农取款点,41160003,2015-01-05 21:28:00,2015-01-14 00:00:00,中国银行,196,2252767.16,11493.71,580,588,225.276716
1566,山东省,威海市文登市泽库镇泽库村,威海市文登县泽库镇后岛村助农服务点,37100089,2015-01-05 21:28:00,,中国银行,0,1903581.39,\N,-9223372036854775808,588,190.358139
1567,河南省,濮阳市清丰县古城乡古城集村,濮阳市清丰县古城乡,41090007,2015-01-05 21:29:00,,中国银行,828,2114461.29,2553.69721,-9223372036854775808,588,211.446129
1568,山东省,济南市长清区平安街道办事处南桥村,山东省济南市长清区平安街道南桥村,37010288,2015-01-05 21:30:00,,中国银行,47,3532.78,75.165532,-9223372036854775808,588,0.353278
1569,山东省,济南市天桥区泺口街道办事处北闸子社区,济南市天桥区泺口街道办事处北闸子社区助农服务点,37010289,2015-01-05 21:31:00,2015-02-07 00:00:00,中国银行,195,535403.2,2745.657436,556,588,53.54032
1570,山东省,济南市长清区崮云湖街道办事处坡庄村,济南市长清区崮云湖街道办事处坡庄村助农服务点,37010290,2015-01-05 21:33:00,,中国银行,51,179.44,3.518431,-9223372036854775808,588,0.017944
1571,河南省,濮阳市华龙区胡村乡濮阳市濮北新区孟村助农金融,濮阳市高新区孟村,41090008,2015-01-05 21:35:00,,中国银行,326,3053891.38,9367.764969,-9223372036854775808,588,305.389138
1572,山东省,威海市荣成市滕家镇李家屯村,李家屯村,37100096,2015-01-05 21:40:00,,中国银行,0,0.0,\N,-9223372036854775808,588,0.0
1573,山东省,威海市环翠区草庙子镇打铁村,打铁村,37100097,2015-01-05 21:41:00,,中国银行,0,0.0,\N,-9223372036854775808,588,0.0
1574,河南省,许昌市许昌县椹涧乡南头村,许昌县椹涧镇南头村,41100002,2015-01-05 21:42:00,,中国银行,371,825006.64,2223.737574,-9223372036854775808,588,82.500664
1575,山东省,潍坊市坊子区荆山洼镇姜家庄村,姜家庄,37070117,2015-01-05 21:43:00,,工商银行,150,409102.3,2727.348667,-9223372036854775808,588,40.91023
1576,河南省,周口市郸城县宜路镇徐庄村,王老家助农取款点,41160004,2015-01-05 21:44:00,2015-01-19 00:00:00,中国银行,649,5191852.08,7999.77208,575,588,519.185208
1577,山东省,威海市文登市天福路街道办事处金屋子精品屋,威海市文登区泽库镇金屋子精品屋助农服务点,37100100,2015-01-05 21:47:00,,中国银行,65,9421821.82,144951.1049,-9223372036854775808,588,942.182182
1578,河南省,周口市商水县黄寨镇郑埠口村,周口市商水县黄寨镇郑埠口村周文军助农金融,41160005,2015-01-05 21:51:00,2015-01-25 00:00:00,中国银行,609,1269905.64,2085.230936,569,588,126.990564
