站点地址,站点名称,站点编号,NODE_PARTY_ID,站点加盟日期,银行业务签约日期,签约银行,站点卡数,站点余额,卡均余额,村名,户数,总人口数,标签
河南省商丘市睢县白楼乡白楼村,睢县白楼乡白楼村惠农支付服务点,41140285,600007283,2015/1/5 9:27,2015/1/5 9:27,中国银行,345,610938.48,1770.836174,白楼村,2500,10000,正式运营
河南省商丘市永城市薛湖镇吴瓦房村,永城市薛湖镇吴瓦房惠农支付服务点,41140289,600007285,2015/1/30 0:00,2015/1/5 9:38,中国银行,399,2407600.25,6034.08584,吴瓦房村,500,1800,正式运营
河南省商丘市睢阳区娄店乡娄店村,商丘市睢阳区娄店乡集镇惠农支付服务点,41140291,600007287,2015/1/5 9:41,2015/1/5 9:41,中国银行,864,2268735.21,2625.850938,娄店村,6000,40000,正式运营
河北省邢台市南宫市王道寨乡孝昌村,南宫市王道寨乡孝昌村,13050080,600002056,2015/1/5 9:51,2015/1/5 9:51,中国银行,225,2680000,11911.11111,孝昌,500,2500,正式运营
河北省廊坊市文安县文安镇孟家务村,"文安县文安镇孟家务村
",13100012,600005980,2015/1/5 9:53,2015/1/5 9:53,中国银行,169,2530000,14970.4142,孟家务村,400,1500,正式运营
河南省商丘市虞城县张集镇小乔集村,虞城县张集镇小乔集村惠农支付服务点,41140304,600007300,2015/1/5 9:57,2015/1/5 9:57,中国银行,1957,22143276.63,11314.90886,小乔集村,400,2000,正式运营
山东省滨州市博兴县湖滨镇寨郝村村民委员,滨州市博兴县湖滨镇寨郝村助农服务点,37160004,600004552,2015/1/5 10:06,2015/1/5 10:06,中国银行,5,385.54,77.108,寨郝村,600,2000,非正式运营
河南省商丘市永城市候岭乡蒋阁村,永城市马牧乡马牧村惠农支付服务点,41140312,600007307,2015/1/5 10:06,2015/1/5 10:06,中国银行,743,62405.55,83.991319,马牧乡街道村,1200,6000,正式运营
河南省商丘市民权县王桥乡王桥乡王大庄东村,民权支行王桥乡东村惠农支付服务点,41140313,600007308,2015/1/5 10:06,2015/1/5 10:06,中国银行,211,607601.37,2879.627346,王东村,2000,10000,正式运营
山东省济南市章丘市埠村街道办事处埠东村,济南市章丘市埠村街道办事处埠东村助农服务点,37010109,600002957,2015/1/5 10:06,2015/1/5 10:06,中国银行,63,453.04,7.191111,埠东村,500,2000,非正式运营
河南省商丘市永城市演集镇丰庄村,永城市演集镇丰庄未来城惠农支付服务点,41140315,600007310,2015/1/5 10:07,2015/1/5 10:07,中国银行,765,2139485.6,2796.713203,丰庄未来城村,10000,50000,正式运营
河南省商丘市夏邑县孔庄乡靳庄村,夏邑县孔庄镇孔庄村助农取款点,41140318,600007313,2015/1/5 10:08,2015/1/5 10:08,中国银行,273,242597.74,888.63641,镇街村,1200,5000,正式运营
山东省滨州市阳信县阳信镇银高村,滨州市阳信县金阳街道办事处银高街助农服务点,37160008,600004556,2015/1/5 10:11,2015/1/5 10:11,中国银行,191,1669701.06,8741.890366,银高村,800,1800,正式运营
河南省商丘市夏邑县火店乡火店村,夏邑县火店镇火店村惠农支付服务点,41140322,600007317,2015/1/5 10:13,2015/1/5 10:13,中国银行,879,1165077.2,1325.457565,火店村,2000,7000,正式运营
河北省邢台市南宫市明化镇大寨村,南宫市明化镇大寨村,13050082,600002058,2015/1/5 10:13,2015/1/5 10:13,中国银行,420,5300000,12619.04762,大寨,500,2100,正式运营
山东省烟台市招远市梦芝街道城西史家村,烟台市招远市梦芝街道办事处史家村助农服务点,37060190,600004378,2015/1/5 10:19,2015/1/5 10:19,中国银行,0,940271.93,\N,城西史家村,150,450,非正式运营
山东省滨州市无棣县无棣镇仝家村,滨州市无棣县无棣镇仝家村助农服务点,37160012,600004560,2015/1/5 10:20,2015/1/5 10:20,中国银行,12,15414.07,1284.505833,仝家村,372,1500,非正式运营
河南省商丘市永城市陈集镇蒋大庄村,永城市马桥镇马桥村惠农支付服务点,41140332,600007326,2015/1/5 10:22,2015/1/5 10:22,中国银行,636,318993.97,501.562846,马桥镇街村,3000,10000,正式运营
河南省商丘市民权县王庄寨镇王庄寨镇王子树村,民权支行王庄寨乡杨庄村惠农支付服务点,41140334,600007328,2014/12/27 0:00,2015/1/5 10:24,中国银行,710,922720.41,1299.606211,杨庄村,2000,30000,正式运营
河南省商丘市民权县城关镇城关镇史村铺村,民权支行双塔乡常西村惠农支付服务点,41140335,600007329,2015/1/5 10:25,2015/1/5 10:25,中国银行,118,3282.08,27.814237,常西村,298,3586,正式运营
河南省商丘市睢县匡城乡范洼村,睢县匡城乡范洼村惠农支付服务点,41140336,600007330,2015/1/5 10:25,2015/1/5 10:25,中国银行,1780,3116953.49,1751.097466,范洼村,1000,5000,正式运营
河北省邢台市南宫市薛吴村乡郝家屯村,南宫市吴村乡郝屯村,13050083,600002059,2015/1/5 10:26,2015/1/5 10:26,中国银行,1257,9720000,7732.696897,郝屯,1200,4000,正式运营
河南省商丘市永城市搓城镇薛庄村,永城市薛湖镇薛北村惠农支付服务点,41140339,600007333,2015/1/5 10:28,2015/1/5 10:28,中国银行,1317,3595972.52,2730.427122,薛北村,550,5500,正式运营
山东省烟台市招远市金岭镇东埠村,东河村,37060193,600004380,2015/1/5 10:29,2015/1/5 10:29,中国银行,0,0,\N,东河村,1000,2000,无数据
山东省烟台市招远市夏甸镇下庄村,烟台市招远市夏甸镇下庄村助农服务点,37060194,600004381,2015/1/5 10:32,2015/1/5 10:32,中国银行,1,5552912.4,5552912.4,下庄村,300,900,非正式运营
河南省商丘市宁陵县柳河镇柳河镇五卜村,民权支行宁陵县柳河镇柳河集村惠农支付服务点,41140345,600007338,2015/1/5 10:33,2015/1/5 10:33,中国银行,1756,2591273.44,1475.668246,柳河镇五卜村,1200,6000,正式运营
山东省滨州市邹平县临池镇古城村,滨州市邹平县临池镇古城村,37160023,600004571,2015/1/5 10:34,2015/1/5 10:34,中国银行,0,0,\N,古城村,800,2000,无数据
山东省烟台市招远市齐山镇大尹格庄村,烟台市招远市齐山镇大尹格庄村助农服务点,37060195,600004382,2015/1/5 10:34,2015/1/5 10:34,中国银行,0,6485642.46,\N,大尹格庄,500,1500,正式运营
河北省廊坊市大城县权村镇王权村,大城县王权村,13100013,600006009,2015/1/5 10:34,2015/1/5 10:34,中国银行,174,670000,3850.574713,大城县王权村,400,1500,非正式运营
山东省滨州市滨城区杜店街道办事处蔡家村,滨州市北海新区马山子镇蔡家村助农服务点,37160024,600004572,2015/1/5 10:35,2015/1/5 10:35,中国银行,19,22078.62,1162.032632,蔡家村,700,2000,非正式运营
山东省滨州市邹平县魏桥镇西码头村,滨州市邹平县魏桥镇西码头村,37160026,600004574,2015/1/5 10:36,2015/1/5 10:36,中国银行,0,0,\N,西码头村,500,1700,无数据
山东省烟台市招远市齐山镇道东村,道东村,37060196,600004383,2015/1/5 10:37,2015/1/5 10:37,中国银行,0,0,\N,道东村,300,1000,无数据
山东省滨州市博兴县湖滨镇柳桥村村民委员,滨州市博兴县湖滨镇柳桥村助农服务点,37160028,600004576,2015/1/5 10:37,2015/1/5 10:37,中国银行,212,3027035.89,14278.47118,柳桥村村民委员,800,1900,正式运营
河南省商丘市虞城县镇里镇一村,商丘分行虞城支行镇里固乡中心街惠农支付服务点,41140349,600007342,2014/12/10 0:00,2015/1/5 10:38,中国银行,1734,2862484.84,1650.798639,镇一村,1000,5000,正式运营
山东省烟台市招远市玲珑镇鲁格庄村,烟台市招远市玲珑镇鲁格庄助农服务点,37060197,600004384,2015/1/5 10:39,2015/1/5 10:39,中国银行,12,4999880.69,416656.7242,鲁格庄村,500,1500,正式运营
河南省商丘市民权县老颜集乡老颜集乡渔王庄村,民权支行程庄镇李堂惠农支付服务点,41140352,600007345,2015/1/5 10:40,2015/1/5 10:40,中国银行,0,0,\N,李堂村,500,2000,无数据
山东省滨州市博兴县曹王镇曹王一村村民委,滨州市博兴县曹王镇曹一村,37160033,600004581,2015/1/5 10:41,2015/1/5 10:41,中国银行,0,0,\N,曹一村,600,1700,无数据
山东省烟台市招远市张星镇马格庄村,马格庄村,37060198,600004385,2015/1/5 10:41,2015/1/5 10:41,中国银行,0,0,\N,马格庄村,300,1000,无数据
山东省烟台市招远市阜山镇下连庄村,烟台市招远市阜山镇下连庄村助农服务点,37060199,600004386,2015/3/22 0:00,2015/1/5 10:43,中国银行,164,719238.92,4385.603171,下连庄村,300,850,正式运营
河南省商丘市睢县董店乡刘阁村,睢县董店乡刘阁村惠农支付服务点,41140356,600007348,2015/1/5 10:44,2015/1/5 10:44,中国银行,184,131626.03,715.358859,刘阁村,427,2500,正式运营
河南省商丘市永城市搓城镇肖各村,永城市高庄镇幸福港湾惠农支付服务点,41140357,600007349,2015/1/5 10:44,2015/1/5 10:44,中国银行,48,5979.71,124.577292,幸福港湾村,15000,50000,正式运营
山东省烟台市招远市梦芝街道张华孙家村,烟台市招远市梦芝街道办事处张华孙家,37060200,600004387,2015/2/5 0:00,2015/1/5 10:45,中国银行,139,6181479.17,44471.07317,张华孙家村,360,900,正式运营
河南省商丘市民权县老颜集乡老颜集乡渔王庄村,民权支行程庄镇李堂村惠农支付服务点,41140358,600007350,2015/1/5 10:46,2015/1/5 10:46,中国银行,124,65286.12,526.500968,李堂村,700,3000,正式运营
山东省烟台市招远市阜山镇吕家村,吕家村,37060201,600004388,2015/1/5 10:48,2015/1/5 10:48,中国银行,1,6888908.94,6888908.94,吕家村,300,1000,非正式运营
山东省滨州市无棣县小泊头镇郭马村,滨州市无棣县小泊头镇郭马村助农服务点,37160041,600004588,2015/1/5 10:48,2015/1/5 10:48,中国银行,169,1051356.54,6221.044615,郭马村,623,2500,非正式运营
河北省邢台市内邱县柳林镇西石河村,内丘县柳林镇西石河村,13050085,600002061,2015/1/5 10:48,2015/1/5 10:48,中国银行,210,2430000,11571.42857,西石河,200,1000,正式运营
河南省商丘市梁园区刘口乡南会馆村,梁园区刘口乡南会馆村惠农支付服务点,41140359,600007351,2015/1/5 10:51,2015/1/5 10:51,中国银行,1544,5992069.84,3880.874249,南会馆村,1000,4000,正式运营
山东省烟台市招远市温泉街道南五里村,南五里村,37060202,600004389,2015/1/5 10:52,2015/1/5 10:52,中国银行,0,0,\N,南五里村,300,1000,无数据
河北省邢台市内邱县金店镇高望村,内丘县金店镇高望村,13050086,600002062,2015/1/5 10:52,2015/1/5 10:52,中国银行,511,1240000,2426.614481,高望,1200,6000,正式运营
河南省商丘市永城市搓阳乡搓北村,永城市酇阳惠农支付服务点,41140360,600007352,2015/1/5 10:54,2015/1/5 10:54,中国银行,396,1038009.07,2621.235025,搓北村,500,3000,正式运营
山东省滨州市博兴县博兴镇皂户村村民委员,滨州市博兴县皂户村助农服务点,37160045,600004592,2015/1/5 10:55,2015/1/5 10:55,中国银行,0,7582000,\N,皂户村,500,1500,非正式运营
河北省邢台市内邱县内邱镇东庞前街村,内丘县内丘镇东庞前街村,13050087,600002063,2015/1/5 10:55,2015/1/5 10:55,中国银行,190,3800000,20000,东庞前街,700,3000,正式运营
河南省商丘市柘城县惠济乡尚寨村,柘城县惠济乡尚寨开发区助农服务取款点,41140362,600007354,2015/1/5 10:56,2015/1/5 10:56,中国银行,268,190798.41,711.934366,尚寨开发区,5000,20000,非正式运营
山东省烟台市招远市金岭镇原疃村,原疃郭村,37060204,600004391,2015/1/5 10:57,2015/1/5 10:57,中国银行,0,0,\N,原疃郭村,400,1200,无数据
山东省滨州市博兴县店子镇耿王村村民委员,滨州市博兴县店子镇耿郭村,37160049,600004596,2015/1/5 10:57,2015/1/5 10:57,中国银行,0,0,\N,耿部村,800,2000,无数据
河南省商丘市睢县潮庄镇潮庄东村,睢县潮庄镇惠农支付服务点,41140365,600007357,2015/1/5 10:58,2015/1/5 10:58,中国银行,0,0,\N,潮庄镇,1000,4000,无数据
山东省滨州市无棣县小泊头镇张茂家庄村委,无棣县小泊头镇政府驻地农行西50米,37160050,600004597,2015/1/5 10:59,2015/1/5 10:59,中国银行,105,697.95,6.647143,泊头镇政府驻地,800,2000,非正式运营
山东省烟台市招远市大秦家镇楼里头村,烟台市招远市大秦家镇晟皓果蔬助农服务点,37060205,600004392,2015/1/5 10:59,2015/1/5 10:59,中国银行,52,1642873.13,31593.71404,楼里头村,300,800,企业
山东省烟台市招远市温泉街道横掌赵家村,烟台市招远市开发区横掌赵家村助农服务点,37060206,600004393,2014/11/30 0:00,2015/1/5 11:04,中国银行,391,18473286.34,47246.25662,横掌赵家村,200,700,正式运营
山东省滨州市博兴县博兴镇大营村村民委员,滨州市博兴县城东办事处大营村助农服务点,37160058,600004605,2015/1/5 11:06,2015/1/5 11:06,中国银行,338,938970.86,2778.020296,大营村,600,1600,非正式运营
山东省烟台市招远市蚕庄镇丁家村,招远市张星镇杜家村助农服务点,37060207,600004394,2015/1/5 11:06,2015/1/5 11:06,中国银行,2,4900890.86,2450445.43,杜家村,1000,3000,非正式运营
山东省滨州市阳信县河流镇河流街村,滨州市阳信县河流镇河流村助农服务点,37160062,600004609,2015/1/5 11:09,2015/1/5 11:09,中国银行,158,1008030.51,6379.939937,河流村,370,1500,正式运营
山东省烟台市招远市阜山镇九曲蒋家村,烟台市招远市阜山镇九曲蒋家村助农服务点,37060208,600004395,2015/1/5 11:09,2015/1/5 11:09,中国银行,654,61709014.45,94356.29121,九曲蒋家村,300,900,非正式运营
山东省滨州市阳信县翟王镇刘梅村,滨州市阳信县河流镇刘庙街助农服务点,37160066,600004613,2015/1/5 11:11,2015/1/5 11:11,中国银行,10,622.9,62.29,刘庙村,600,2000,非正式运营
山东省烟台市招远市大秦家镇杜家沟村,烟台市招远市大秦家街道办事处杜家沟村助农服务点,37060209,600004396,2015/1/5 11:12,2015/1/5 11:12,中国银行,84,4273149.66,50870.82929,杜家沟村,210,700,非正式运营
山东省烟台市招远市大秦家镇老秦家村,烟台市招远市大秦家街道办事处老秦家村助农服务点,37060210,600004397,2015/1/5 11:13,2015/1/5 11:13,中国银行,139,13125576.54,94428.6082,老秦家村,500,1500,正式运营
山东省滨州市博兴县店子镇耿郭村村民委员,滨州市博兴县店子镇耿郭村助农服务点,37160071,600004618,2015/10/21 0:00,2015/1/5 11:14,中国银行,133,1823240.43,13708.57466,耿郭村,490,2000,正式运营
山东省烟台市招远市玲珑镇柳家村,烟台市招远市玲珑镇柳家村助农服务点,37060211,600004398,2015/1/5 11:18,2015/1/5 11:18,中国银行,171,3403102.43,19901.1838,柳家村,350,1200,正式运营
河南省商丘市柘城县牛城乡大王村,柘城县牛城乡大王庄助农服务取款点,41140377,600007369,2015/1/5 11:18,2015/1/5 11:18,中国银行,218,432896.7,1985.764679,大王村,380,2000,非正式运营
山东省烟台市招远市阜山镇栾家沟村,烟台市招远市阜山镇栾家沟村助农服务点,37060212,600004399,2014/12/15 0:00,2015/1/5 11:20,中国银行,224,9648270.22,43072.63491,栾家沟村,300,800,正式运营
山东省青岛市莱西市店埠镇店埠村,青岛市莱西市店埠镇店埠村助农服务点,37020152,600004113,2015/1/5 11:22,2015/1/5 11:22,中国银行,0,33468,\N,店埠村,980,2800,正式运营
山东省滨州市博兴县博兴镇董杨村村民委员,滨州市博兴县城东街道办事处董杨村助农服务点,37160080,600004627,2015/1/26 0:00,2015/1/5 11:25,中国银行,361,10707386.53,29660.3505,董杨村,500,1600,正式运营
河南省商丘市民权县野岗乡火烧庙村,民权支行野岗乡火烧庙村惠农支付服务点,41140383,600007375,2015/1/5 11:30,2015/1/5 11:30,中国银行,142,1372778.66,9667.455352,火烧庙村,700,3000,正式运营
河南省商丘市梁园区中州街道胡庄村,商丘市平原办事处侯庄乡助农点,41140384,600007376,2015/1/5 11:31,2015/1/5 11:31,中国银行,1030,5089057.57,4940.832592,侯庄村,3000,10000,正式运营
河南省商丘市永城市苗桥乡张楼村,永城市苗桥镇惠农支付服务点,41140386,600007378,2015/1/16 0:00,2015/1/5 11:34,中国银行,1259,543862.75,431.979944,张楼村,5000,20000,正式运营
河南省商丘市民权县王庄寨镇王庄寨镇吴屯村,民权支行王庄寨乡吴屯村惠农支付服务点,41140388,600007380,2015/1/5 11:35,2015/1/5 11:35,中国银行,628,2157380.07,3435.318583,王庄寨镇吴屯村,800,3200,正式运营
河北省衡水市饶阳县王同岳乡寨子村,饶阳县王同岳乡寨子村,13110228,600000062,2015/1/5 11:38,2015/1/5 11:38,中国银行,165,1020000,6181.818182,寨子村,420,2200,正式运营
河南省商丘市永城市顺和乡东街村,永城市顺和惠农支付服务点,41140389,600007381,2015/1/5 11:38,2015/1/5 11:38,中国银行,276,250115.43,906.215326,东街村,13000,52000,正式运营
河南省南阳市宛城区红泥湾镇红泥湾村,红泥湾郭荣富,41130014,600002713,2015/1/5 11:40,2015/1/5 11:40,中国银行,223,148873.67,667.594933,红泥湾街,11000,60000,正式运营
河北省邢台市威县固献乡前葛寨一村,威县固献乡大葛寨村,13050094,600002067,2015/1/5 11:40,2015/1/5 11:40,中国银行,450,1380000,3066.666667,前葛寨一村,600,2000,正式运营
